,V1,V2
204,FDZ070.RYBk6.8.dereplicated_genomes.bin.10,-0.312486102
205,FDZ077.WuYW16.18.dereplicated_genomes.bin.41,-0.243037253
206,FDZ081.BeBeG26.28.dereplicated_genomes.bin.92,0.716138632
207,FDZ050.RBk12.14.dereplicated_genomes.bin.9,-0.432662032
208,FDZ070.GBeBe12.14.dereplicated_genomes.bin.5,-0.011793949
209,FDZ069.RGG4.6.dereplicated_genomes.bin.30,-0.43016962
210,FDZ070.GBkY10.12.dereplicated_genomes.bin.134,-0.793444117
211,FDZ060.HbY14.16.dereplicated_genomes.bin.55,-0.410255161
212,FDZ081.Wu6.8.dereplicated_genomes.bin.50,0.153317999
213,FDZ058.Be8.10.dereplicated_genomes.bin.114,0.046753688
214,FDZ054.Be32.34.dereplicated_genomes.bin.7,0.07861741
215,FDZ070.RYBk16.18.dereplicated_genomes.bin.126,-0.388711604
